visitId,transaction_during_visit,time_during_visit
1491535821,79990000,1241
1499144431,44790000,381
1470863786,51290000,157
1470853876,25320000,1213
1488687614,4500000,1508
1501390392,40140000,538
1474248384,1990000,486
1474231956,195950000,1467
1497266969,18990000,445
1475868919,44790000,1680
1499201411,45960000,1129
1483830613,32960000,360
1500448732,163760000,833
1478562519,22380000,1592
1478581390,13590000,295
1478543563,235700000,755
1478551167,73560000,1060
1489065110,89580000,263
1486398057,21980000,1331
1486421017,155700000,869
1486418843,1073140000,743
1498161992,15190000,237
1472128911,179300000,870
1486777519,55990000,518
1475257761,49580000,214
1475261206,76770000,538
1475280121,85560000,642
1487025142,71700000,413
1499548702,109070000,400
1482175597,180470000,1427
1482188198,91940000,2570
1496165975,108720000,613
1478375989,32980000,311
1474306693,117460000,824
1477318056,262150000,1654
1477371004,114340000,698
1477342114,118480000,966
1477319548,19990000,1024
1488441982,12990000,467
1475455362,167700000,1340
1491002380,96940000,1629
1490997130,71990000,946
1470928235,24970000,578
1470946146,166420000,714
1490211720,37980000,279
1490242227,79990000,196
1486680347,119810000,312
1485381477,44000000,415
1487107691,49580000,175
1487108518,41990000,505
1487094761,210420000,2549
1487107725,33590000,921
1487113101,258900000,1178
1487705695,217990000,1503
1492633411,29020000,302
1492648866,23970000,1141
1489939672,98340000,991
1484250107,18990000,734
1470069291,13590000,440
1470078875,31990000,681
1477643970,19950000,732
1485288191,27850000,444
1485293920,67140000,976
1501187528,17370000,532
1484842971,16990000,83
1484846506,15190000,564
1484865190,31180000,1033
1498595816,163080000,245
1498590533,18990000,1410
1498576489,15390000,640
1485222490,44790000,2407
1477933896,223600000,775
1477926828,57980000,1243
1475184248,27180000,101
1499476144,13590000,698
1477248014,48460000,1733
1479597080,16990000,1453
1479264870,371230000,1811
1479234118,24990000,621
1493420502,100770000,318
1501226854,13290000,1367
1481575692,27180000,563
1478289808,16990000,252
1478268290,60780000,149
1493840582,33590000,176
1493833354,42680000,1058
1482032374,44790000,408
1482017146,23980000,449
1491620025,151970000,442
1491589173,138380000,902
1475387869,16990000,804
1479788929,8990000,351
1479767863,13200000,377
1479742202,44790000,692
1479789442,72750000,993
1499266318,245920000,2675
1471748873,117740000,895
1471729862,165140000,2487
1499355612,185700000,1219
1498098913,18990000,324
1494601591,33590000,213
1494602529,33590000,330
1474642892,47980000,835
1474655012,57980000,709
1487792728,424500000,751
1494344693,63170000,1071
1494334147,34370000,877
1494341615,31740000,439
1494346325,15900000,345
1480478174,22980000,626
1480434809,123930000,1067
1472679125,199270000,1242
1488302297,16990000,606
1478892351,107980000,564
1494776993,127480000,799
1495138311,16990000,1062
1472752979,202080000,587
1497764532,39410000,2103
1497709418,59940000,927
1492183646,13590000,214
1492188375,74990000,500
1492209007,67190000,1142
1481665483,93500000,3508
1500271437,28860000,514
1500329583,44400000,1688
1480355319,61470000,1759
1480365229,74980000,1491
1480346379,60780000,566
1480363993,550000000,485
1471616624,50000000,1275
1498242081,300350000,570
1498253514,21020000,599
1477004067,39960000,404
1477010034,237570000,996
1473604124,61910000,4198
1493144912,28960000,1800
1483546325,19190000,1040
1481944598,95990000,820
1478060928,30970000,1134
1471826992,331310000,2339
1486326864,16990000,410
1476120670,27180000,624
1483382120,27190000,327
1483402011,11180000,388
1483385480,19960000,748
1471560212,66960000,255
1471547715,212300000,774
1492816439,13590000,655
1489594975,43980000,768
1490736793,14380000,182
1490732399,149700000,2858
1494263767,192360000,1056
1494235119,16990000,999
1494015204,118630000,855
1493986143,136040000,2493
1494031524,1521510000,1168
1496976922,25900000,495
1471879967,110790000,478
1471905053,55240000,485
1482283481,1679790000,2368
1495668283,25820000,391
1472501512,47820000,823
1495216390,42520000,2494
1498788319,21970000,1092
1477515246,47700000,839
1477491594,68760000,595
1477497129,472520000,1216
1495048255,28680000,509
1471051805,159400000,393
1471013860,23490000,531
1471024926,26290000,1211
1475960255,21980000,2862
1474514449,12990000,1078
1483497073,50000000,578
1481188702,40950000,2335
1481243203,35970000,1545
1483670611,43970000,4302
1497034037,194320000,2738
1487464475,23170000,955
1489356106,19990000,854
1477581498,111800000,2131
1497532108,33980000,2191
1497546178,17170000,1717
1490581503,44790000,1369
1480731750,16990000,1477
1480701202,13590000,2174
1490022713,1019400000,771
1496337697,39990000,343
1472058105,93690000,469
1472053897,80510000,820
1472079215,23490000,812
1492017734,49800000,880
1492018858,55990000,255
1473951056,119000000,221
1475538863,62360000,769
1479427699,24990000,699
1479429766,69540000,1163
1479397954,18990000,3322
1470436721,21280000,383
1481036326,89880000,1376
1481051157,15990000,352
1481089679,2110800000,861
1501045827,7500000,1186
1480626728,18980000,543
1480608335,33980000,477
1480636441,41980000,1180
1481308056,27990000,441
1481320396,110380000,1899
1497891472,27190000,863
1497895393,128730000,920
1494853988,111800000,195
1494860893,44790000,211
1494888566,15990000,1137
1474083752,57450000,3790
1474057380,10390000,473
1495425682,4980000,502
1472561033,184050000,1342
1472579889,46960000,1507
1474384954,74990000,345
1474405615,79980000,1068
1479692099,18990000,987
1501526833,569500000,2941
1496250783,25000000,3595
1485145536,16500000,612
1475609490,95800000,245
1475583016,9980000,893
1499922066,1200000,892
1499903965,50800000,1489
1496863540,16990000,504
1496682898,20780000,412
1496701429,24900000,674
1496692659,66030000,874
1496780826,79500000,123
1496764706,19990000,333
1496776806,16990000,1061
1501111326,31180000,400
1470760813,76740000,2784
1470763894,69120000,275
1470803588,60450000,501
1494120322,71420000,725
1470515733,64310000,1125
1490388282,110970000,1864
1490393286,109410000,866
1479312984,21990000,4233
1491947863,374000000,595
1481421597,19190000,709
1491829254,31420000,716
1490302173,19190000,546
1481750718,167180000,410
1481767891,56750000,2134
1482354815,115970000,1334
1482337354,38380000,1342
1482339092,163150000,574
1479963233,16990000,1017
1494428047,478000000,863
1494440337,242960000,759
1494459317,26380000,477
1478966467,191090000,3046
1495303617,16790000,1322
1483310116,425070000,1309
1500073970,28940000,882
1500045889,27360000,2021
1500079714,44000000,1015
1482865584,12990000,2041
1498456137,11970000,728
1495849469,877800000,570
1495823368,409960000,936
1495811875,377650000,1285
1492543744,679150000,304
1492538564,226380000,293
1484702501,33560000,550
1495723958,58790000,1284
1500926061,32630000,515
1471290643,25650000,571
1473890582,25000000,250
1473889588,55210000,1101
1473872462,45630000,2955
1473882808,730820000,686
1473878637,341840000,4211
1486236129,37570000,891
1476825277,65100000,2996
1500442011,58500000,699
1500398153,102760000,885
1500402822,50460000,1344
1491265126,72460000,1260
1491284196,16440000,1570
1474125241,18990000,1320
1474141892,21000000,727
1471452938,93490000,335
1471493437,62070000,2050
1479097793,19190000,223
1493675740,133050000,934
1478699797,48760000,910
1478710189,12990000,1176
1478717338,18370000,660
1473704645,34740000,706
1491320766,227790000,507
1491329068,27490000,653
1482452954,119990000,2090
1480521166,16990000,563
1480221592,73550000,2171
1473344657,36950000,508
1473355958,156200000,858
1485896708,6970000,846
1485894064,10390000,1262
1473177287,47080000,537
1473205376,106490000,468
1477462516,94710000,246
1482704263,43980000,4135
1478823667,139920000,741
1499963374,79990000,969
1499976213,18990000,1597
1497637205,35980000,1981
1497646184,594840000,2592
1497124949,24220000,512
1489871818,29980000,615
1476393578,34980000,2208
1486571256,10990000,445
1486586601,17190000,1290
1493088660,55990000,1856
1490890450,19190000,421
1485750835,18990000,1762
1480258436,18990000,439
1480304412,59980000,462
1492719144,419110000,515
1497382779,15990000,301
1497418202,10390000,318
1497379118,28300000,2091
1497396339,28300000,1900
1497412270,1698580000,2771
1483141522,31960000,2618
1490634831,151650000,632
1481847636,87990000,881
1481842512,19990000,1099
1484326485,64780000,1121
1487627620,55990000,1783
1488559452,99500000,611
1493003995,55990000,2180
1493004097,15990000,542
1474952179,29580000,1474
1480803951,55990000,1045
1480087626,21550000,2281
1491518618,23500000,445
1499119422,75950000,1024
1474231165,20970000,1625
1497314896,38980000,1984
1470663293,15130000,1393
1483893162,155920000,1513
1475870999,15190000,426
1475878255,3500000,192
1475873887,199110000,839
1486076177,275700000,323
1495489161,91970000,389
1500476164,282000000,1198
1478565554,301750000,763
1489071168,143700000,1176
1491714322,11960000,430
1472152921,37940000,388
1472180292,52360000,431
1472159924,341130000,1058
1477064994,295800000,562
1477084231,87920000,2332
1484770141,213940000,991
1487020698,247710000,1483
1496165935,12310000,3192
1477187876,126980000,752
1477158145,251140000,1970
1477314944,63960000,1182
1475444719,13590000,733
1475463443,61900000,530
1499641759,25240000,679
1470931572,41450000,691
1490201964,20780000,385
1490230836,8980000,1500
1478452402,16990000,1041
1485364853,44790000,140
1487118073,47990000,336
1497459609,16990000,1264
1481134524,64900000,712
1481144209,255600000,1430
1470102616,55990000,589
1470086006,97200000,2041
1493926152,87950000,451
1477691067,76890000,1603
1485278166,271700000,264
1485275995,904270000,2857
1501160088,17950000,1147
1498532166,34380000,1123
1485196771,358720000,401
1477929570,719880000,2478
1477954465,539250000,1165
1475171064,8790000,501
1499447927,25900000,859
1477272795,16990000,1127
1477226730,45940000,661
1477273098,18990000,3212
1479570159,75920000,2373
1479239536,30480000,6078
1493409625,61590000,577
1493401645,779520000,684
1501254743,59650000,1338
1481556165,99960000,631
1481555124,64720000,841
1481589020,98330000,1364
1472200125,293210000,2507
1478288758,59960000,597
1493826248,13590000,428
1493840797,930050000,1385
1493847997,33590000,338
1482044933,18990000,468
1481988909,55990000,371
1479713598,23970000,
1479756432,15190000,315
1499298943,118310000,1101
1471733165,38090000,1059
1471736521,103920000,1225
1497985623,33090000,1563
1497964076,67060000,2226
1497989523,31980000,1496
1494591162,33590000,442
1494637329,104780000,487
1494598558,163080000,496
1474666115,99990000,470
1474670101,131850000,309
1474660429,16990000,1464
1494515844,15990000,294
1494517739,39970000,456
1494522549,124910000,1809
1494556136,50000000,1610
1487806986,10390000,380
1487803462,303700000,373
1487759989,99980000,1388
1501451104,43380000,1906
1494343594,41990000,279
1494369824,10630000,449
1494370275,54770000,1100
1480457740,230920000,878
1480467385,209520000,1628
1488301739,143700000,1879
1474776589,21990000,883
1476199915,33980000,1632
1494804845,116430000,1235
1496082862,335110000,907
1495135919,119750000,439
1472780398,169910000,320
1493251539,40780000,292
1493236744,58380000,868
1475700100,39990000,460
1475688374,73980000,193
1481661165,151150000,274
1481652978,13470000,1867
1498353077,41950000,1091
1500342439,48800000,1015
1500317605,635220000,3245
1480359013,91970000,532
1480356470,65960000,152
1480374515,51990000,2066
1480387444,59970000,1624
1477769382,19190000,387
1471613526,84320000,688
1471635972,94960000,1288
1498241851,109150000,962
1471354336,51290000,450
1473657036,41290000,538
1478119867,107440000,1039
1499716364,191550000,1559
1499700048,96350000,1118
1475003062,37570000,785
1473294212,38550000,691
1473278782,97270000,973
1483588653,75180000,450
1483599074,22970000,1213
1481920910,176730000,1019
1492406120,12310000,212
1478049599,150000000,338
1471835538,259990000,2492
1471809158,105970000,3671
1476152909,16990000,724
1471536497,27890000,118
1484602901,23180000,1297
1485541395,43180000,558
1492111661,65920000,804
1492819958,21980000,902
1492797717,70190000,1130
1492818462,41470000,547
1490748553,28980000,489
1490742323,79990000,458
1494270031,100450000,1088
1494008255,7970000,669
1494003561,17970000,1157
1494031098,42270000,1661
1487300363,23960000,871
1496929733,27190000,953
1482277497,1590000,350
1482258002,82970000,2598
1490852630,61980000,1318
1472491390,195170000,1795
1483999908,109990000,788
1495209755,227950000,334
1495036255,121560000,864
1495027160,56970000,1860
1495075713,19990000,612
1471020197,86490000,548
1473788758,31730000,855
1483463137,17590000,325
1484515591,10990000,1031
1481229897,44790000,500
1481240568,107960000,548
1483642129,1019500000,2730
1497056937,44790000,267
1491121183,150840000,1207
1482936738,194980000,289
1498651340,28780000,842
1488850890,21460000,1294
1488829973,215550000,1189
1478209537,122290000,3014
1497545211,15190000,916
1476932479,12490000,1174
1490007652,11980000,1146
1490020912,531620000,1488
1496341079,69810000,2047
1487520984,46370000,97
1487562829,3980000,1716
1482101876,89580000,425
1472081081,19230000,294
1492034035,7980000,280
1471225878,67320000,2378
1471233463,250430000,6746
1488143869,17580000,331
1473950027,8790000,223
1473923606,78840000,305
1489442988,82380000,489
1479409528,15190000,370
1479405334,51970000,413
1481083754,214970000,4989
1501011962,62700000,409
1481308412,60750000,677
1497893440,27970000,2510
1494902923,170660000,1501
1474063311,44790000,310
1495392828,81540000,258
1474380998,139980000,2264
1474423892,79990000,381
1479703276,18330000,638
1479690770,30960000,1495
1488776795,101540000,1110
1501550646,50970000,434
1496261542,31930000,683
1498868532,34990000,1013
1476043901,47180000,2479
1499911426,854000000,768
1496867125,67960000,218
1496864951,2990000,1015
1496762863,63220000,172
1496782457,33510000,943
1470773581,153700000,1656
1476309419,95990000,1582
1476315206,536750000,4066
1490404930,78350000,1025
1480907746,18990000,2153
1480918096,57970000,728
1480909515,104910000,1623
1491929316,19190000,786
1491957646,58360000,1322
1495547915,19270000,1540
1495562255,21260000,833
1491835677,13990000,97
1491790882,33980000,631
1490297481,63960000,1418
1492443994,139750000,693
1480965977,17980000,389
1480953207,55960000,197
1480968809,1128630000,706
1482366901,59990000,748
1482362203,75950000,1361
1482358543,335100000,1321
1479913009,21990000,763
1479921257,17590000,830
1495294015,27190000,2389
1470357399,109850000,795
1500052337,18480000,484
1500070846,23580000,1291
1489259024,166330000,2034
1489256713,98880000,3177
1495810268,84000000,356
1495728321,36310000,676
1500947431,11730000,552
1496431343,26880000,569
1496416314,18270000,1633
1471292619,25490000,504
1471322789,98880000,332
1473902004,150000000,869
1473892208,3260000,413
1486231286,28970000,1285
1473097473,24990000,842
1473109442,65050000,1929
1470600292,21490000,867
1475767963,41790000,640
1475799987,50460000,1690
1485821620,79990000,769
1485831616,19990000,990
1475087088,7190000,5112
1475124284,92360000,2060
1500413148,182180000,1583
1500597489,201570000,161
1500577752,287400000,914
1500610588,20990000,851
1479050072,43980000,866
1500760486,24220000,451
1494672915,45000000,591
1494694929,37580000,1382
1494716739,24930000,3264
1473739429,40850000,3371
1491326318,17990000,834
1482449329,58460000,720
1480537639,435860000,1377
1480533329,27180000,327
1480547299,28470000,1395
1473357401,115990000,707
1497226637,53540000,532
1487380108,124750000,284
1485983659,70360000,290
1485970910,105000000,270
1486000482,83580000,1320
1492889249,67470000,3097
1485930160,5590000,890
1473224605,43270000,337
1473192014,682910000,989
1477438482,55900000,208
1481508973,39990000,669
1472843572,37860000,493
1472835680,305470000,703
1488416115,58380000,224
1488399856,55990000,734
1488404496,19990000,400
1488406051,59990000,575
1499948870,47910000,327
1499968322,103490000,490
1491414467,45570000,847
1489782172,141510000,668
1497665633,32980000,204
1474571529,135900000,813
1493020383,99720000,402
1493052519,37960000,1815
1493065155,63920000,789
1490881923,84470000,211
1490909206,679200000,4301
1490910426,68690000,1552
1485737724,1157800000,568
1472327250,26660000,1169
1497394971,5480000,842
1481838899,59960000,575
1481836197,444810000,1356
1483059681,1027750000,1061
1484346392,501840000,1654
1483718878,59990000,174
1496596215,26580000,937
1496634869,51170000,1092
1488542619,99950000,165
1490122854,195300000,478
1480800280,16990000,153
1480799012,28780000,997
1480130589,21470000,1454
1491493419,25000000,2250
1491496287,65960000,336
1491539362,45280000,1817
1491499361,163080000,728
1488672213,74850000,7435
1501336977,52300000,717
1474238963,27980000,480
1497303476,46990000,444
1470687124,60430000,1065
1470704625,136530000,1971
1499202413,63140000,308
1486075885,37980000,1456
1478566692,153960000,495
1498149168,80440000,780
1498163781,19980000,525
1498167808,29530000,780
1472407262,41290000,860
1472139139,115110000,262
1472163066,34050000,469
1472174031,26490000,497
1472161960,24690000,1327
1472174517,98460000,2155
1477080085,20980000,1988
1477106102,109990000,721
1477074918,91170000,957
1484761831,15190000,647
1486148158,27110000,869
1487028972,159960000,1127
1487035764,253770000,541
1484168605,7970000,540
1484166595,27180000,1028
1484178155,17590000,3930
1482160485,55990000,2739
1482168775,41980000,277
1482201109,22970000,365
1482175821,18990000,1056
1496188682,39190000,1682
1496168295,14000000,636
1496206181,561250000,801
1474317157,27180000,515
1474322970,57960000,575
1500253112,42690000,548
1500227828,30280000,3483
1477333141,73960000,873
1475459139,53890000,1724
1499654554,102260000,3112
1491095245,31180000,491
1470930651,110070000,918
1490210468,62360000,759
1490215933,293530000,2651
1478486264,36780000,837
1485382779,47180000,418
1487693438,160680000,1707
1497815340,29980000,687
1497456352,13590000,306
1492636461,19190000,307
1492648128,108720000,1188
1493319256,134370000,557
1493323461,750930000,800
1493318458,17150000,538
1489950805,8980000,2312
1471125965,136580000,806
1470064297,61900000,811
1498492304,58790000,278
1479147478,30390000,290
1479167077,17580000,1537
1479130166,85010000,997
1499440031,233850000,728
1481558388,119990000,249
1478290671,419850000,294
1478289196,29700000,656
1493841949,41990000,1759
1493841364,33590000,425
1493836504,154350000,576
1493844089,33590000,411
1491605027,10990000,1273
1475347180,99960000,703
1479768324,87100000,912
1499311378,144740000,1423
1499271971,218050000,2702
1499354911,17570000,1940
1499391910,89520000,1285
1498001899,70570000,540
1497967493,69270000,944
1497945281,182290000,4642
1498078217,15190000,566
1498088552,43570000,2161
1488086697,19190000,289
1488078174,15990000,509
1494630344,1746820000,462
1470159351,68770000,893
1494533872,68550000,2351
1501428286,78540000,2112
1494394473,55970000,1041
1490478223,153900000,1745
1476198961,107930000,1948
1476241087,107160000,725
1476209214,63170000,544
1493512971,13990000,610
1496091621,47970000,214
1479466578,21320000,1249
1479496343,35980000,1904
1495095607,63060000,2291
1472769195,23490000,174
1475689387,77770000,313
1475702557,7990000,878
1481647875,65570000,3062
1481690528,47570000,730
1481651979,13590000,319
1481689789,78360000,1187
1493595480,7990000,1089
1500327526,47100000,1787
1500329691,32500000,287
1500330964,16070000,518
1500332130,282880000,545
1477787617,9580000,528
1471647245,53980000,185
1494959353,137570000,1655
1498240539,111160000,1200
1471342082,59770000,1383
1471380324,82430000,2458
1475008659,145990000,1207
1475026681,159900000,2320
1475007836,75170000,464
1475035142,271200000,2261
1483538959,79990000,825
1481907276,63940000,647
1481937845,59990000,492
1481910399,9470000,350
1481937262,32780000,1185
1477884107,43470000,1317
1478027982,935630000,732
1486348768,56970000,450
1486318751,51970000,1773
1476142171,17570000,567
1476145226,57560000,440
1476130491,44760000,842
1476152561,31170000,1348
1476140290,304510000,2356
1483391685,15180000,593
1483371238,338130000,1783
1471523055,358690000,707
1492825107,1048500000,1036
1492798609,217380000,310
1492792642,60740000,1390
1489632824,98990000,1908
1489594720,239000000,613
1490717074,24990000,360
1494260632,79460000,2247
1482219816,121940000,221
1482263185,76780000,992
1482239038,16990000,1396
1482286527,42940000,2100
1490832787,14380000,1310
1490828405,27980000,576
1490827135,158310000,1185
1490829595,85930000,3671
1495643380,99990000,1407
1495641191,385350000,1173
1495645704,32420000,670
1472502400,99710000,314
1472508498,389460000,2108
1483984836,114310000,748
1477495514,59990000,1182
1477518574,59880000,1115
1495041707,67200000,776
1471031108,742270000,757
1483463514,10500000,400
1483464332,23950000,1253
1484518570,15980000,386
1500648844,175720000,1703
1500656497,14310000,904
1500622895,63260000,1026
1481259782,36970000,1661
1485063570,37980000,498
1491137070,8990000,2025
1482952234,59990000,525
1482929587,106900000,976
1498700834,18990000,1370
1489182816,27980000,1639
1476750130,28780000,172
1476740101,16990000,626
1477608808,39900000,1295
1497541743,79960000,224
1497558575,11180000,745
1490041437,65960000,620
1490063903,31990000,1600
1496330803,109980000,264
1487572601,18980000,842
1482095318,30390000,1352
1472041175,16930000,317
1472091606,20500000,1536
1472098160,92090000,744
1471193609,40480000,1099
1488151990,95700000,419
1475532350,539700000,1312
1479407214,8790000,473
1479397718,24000000,1759
1470413648,24990000,131
1470404754,27180000,2180
1500973527,25270000,2254
1481317989,16990000,1216
1481319216,28780000,568
1481315897,1355000000,772
1474413873,23990000,256
1488731403,49580000,344
1501508093,26620000,335
1501545926,82110000,1919
1498845083,239650000,1029
1498865507,37980000,574
1496883974,27500000,1131
1496712404,15190000,483
1501097660,69120000,559
1470800369,14490000,1097
1470774555,60480000,1201
1494099949,31980000,878
1476272304,3990000,1881
1476313435,55990000,613
1490380920,167700000,3687
1490380560,8677830000,2711
1480923508,19580000,478
1481420036,220940000,831
1473453627,91760000,763
1491850108,33980000,1458
1490320163,75160000,757
1490292420,262230000,3009
1486918810,19190000,1526
1486924643,75920000,969
1481754553,4980000,257
1481765530,140960000,1049
1481004102,95910000,191
1482367436,2990000,523
1482325987,71420000,1065
1482345371,172600000,2224
1494462749,46370000,850
1494447948,507550000,882
1478972843,4990000,1923
1495327322,6990000,248
1470342758,27190000,794
1483274750,1990000,414
1482873220,69580000,1898
1495800377,13590000,428
1492566096,157410000,3609
1492530532,187180000,891
1484689887,279370000,1478
1495737754,21980000,526
1495755875,34210000,1977
1496426170,53970000,1525
1473905072,200000000,337
1473862846,13430000,500
1470590796,84460000,532
1475789313,59990000,233
1475118694,1500000,553
1475071444,63600000,315
1475108743,26370000,479
1500382584,30380000,1637
1474864192,191680000,1168
1474817454,57940000,1258
1500613900,44000000,746
1471457645,51140000,746
1479091468,99990000,352
1500769728,44790000,392
1493670951,123250000,847
1491330694,270830000,1872
1491318928,16380000,1280
1497172942,45970000,1045
1487369532,55190000,1900
1485880579,2485970000,3730
1485878576,43980000,1817
1473188394,15960000,701
1482811360,191600000,592
1482679045,59990000,294
1488413798,59990000,550
1499966032,16460000,576
1491432535,108320000,1300
1487866464,140720000,936
1497651282,59990000,311
1497629209,63970000,514
1497078309,127120000,4850
1482595605,24990000,1109
1482626482,239950000,767
1476378134,8770000,399
1476383730,151870000,1307
1487974393,29960000,1800
1474610547,34460000,2090
1493082379,67980000,731
1490892434,27180000,853
1478636631,140890000,2902
1492700615,27980000,437
1492710884,439000000,1910
1500182001,71560000,1393
1497385931,41990000,443
1481841502,24990000,556
1483023887,213650000,904
1483740727,47970000,548
1482540762,18980000,851
1472014474,56050000,1420
1496603902,19990000,602
1476463580,599000000,589
1490144634,10990000,456
1474911703,59970000,439
1474930108,299500000,607
1474937175,115940000,1151
1470862885,51140000,751
1470860812,62600000,445
1488665742,43180000,1163
1501363092,12390000,917
1479843835,15990000,270
1479872968,19470000,1892
1497296749,652520000,1319
1470681823,161650000,534
1475861982,46380000,670
1486086007,25000000,1572
1495480596,360060000,512
1500504446,119990000,1108
1478550574,43970000,255
1489097413,9970000,2884
1486423724,487040000,1510
1498165460,13590000,1097
1472144386,221130000,2929
1486713192,33980000,
1486749591,39990000,844
1477068920,85150000,2585
1484785451,15190000,463
1484776178,1498500000,2147
1484797317,31970000,525
1486155144,239960000,964
1486155118,305490000,416
1486998987,55990000,558
1487016724,712200000,4358
1484170311,59990000,1180
1482192082,15960000,198
1482206697,20970000,770
1482160541,29980000,749
1482192429,152700000,671
1482173335,161550000,3089
1482198930,205890000,1669
1482139126,75960000,5571
1477169011,18980000,751
1474344520,15990000,609
1474338047,49560000,1435
1488484895,58960000,480
1475433176,52760000,288
1499629704,55990000,571
1499643994,10390000,1320
1490243093,24990000,1205
1485363477,79800000,578
1485355484,8990000,324
1497848429,13980000,554
1497469293,10630000,466
1497460418,138230000,1473
1492653762,95180000,1285
1492619620,28950000,1357
1493308471,140000000,445
1486504620,300850000,1598
1486496695,84960000,1075
1484290624,1137350000,579
1484236611,524340000,2054
1471099383,109450000,1458
1470057237,167400000,295
1493908783,41990000,3463
1495925193,88450000,1295
1485292180,6990000,480
1484843363,43960000,2095
1498567062,322240000,255
1498619561,80840000,576
1498498511,89560000,1269
1498511799,48980000,2426
1475207388,18990000,693
1475176908,157750000,738
1499435927,15990000,471
1499450651,56970000,2424
1479246198,16990000,251
1493416506,38390000,378
1493392022,20930000,1141
1493418628,67180000,621
1501276870,17080000,965
1481572629,37980000,208
1481563824,50770000,314
1472216266,391160000,1135
1472228202,24550000,382
1472242921,140670000,470
1493832428,33590000,711
1482029211,84770000,6437
1499282335,92990000,502
1471726545,63660000,927
1499368125,2990000,321
1488035075,77560000,1031
1494627268,15390000,2114
1494611837,144500000,2681
1494522440,458670000,3154
1487779314,16990000,1130
1501440171,14000000,850
1494391961,1564270000,3009
1480456133,19990000,235
1480480557,41980000,828
1488915926,32780000,1059
1488296047,53940000,1446
1488319683,416730000,1672
1478924668,74990000,366
1476217100,24990000,158
1476207762,21600000,150
1476248314,130980000,1570
1476214392,180210000,709
1495109235,49980000,658
1494145087,10630000,444
1494178716,21270000,1465
1494209353,485600000,3770
1472766082,436300000,393
1472778870,37800000,464
1472764521,110420000,683
1493202812,38980000,1564
1492206436,96780000,1014
1475736240,96770000,539
1481692346,8990000,2788
1471640396,96280000,1285
1471627328,18180000,256
1471629165,185860000,3416
1494969732,15990000,870
1494950118,32470000,458
1494957767,101300000,745
1494967300,127800000,987
1476979205,5990000,1827
1471357082,60350000,470
1478108541,326730000,778
1499693878,145990000,1554
1499730976,79990000,548
1499715145,251280000,1176
1493147359,40780000,393
1493160361,58350000,440
1493185110,36390000,1082
1483552413,14370000,354
1481877720,79990000,973
1481900007,16990000,800
1481935231,139970000,741
1477847396,169600000,2201
1478010331,319000000,665
1483412499,12980000,1822
1471544026,31490000,341
1484592272,59990000,866
1484559404,888570000,1014
1485535462,199900000,216
1492096823,410600000,893
1492789222,15190000,606
1492779945,111900000,2885
1489614450,15980000,736
1489612874,862650000,403
1490725309,71900000,178
1490744789,207950000,277
1487190303,33590000,3117
1494278017,79990000,1652
1487278130,9980000,1284
1471856651,63480000,437
1482257189,24990000,499
1482270341,44790000,1188
1472478374,951980000,645
1498761125,99130000,2091
1477517668,11200000,673
1495044995,54360000,474
1471032467,88050000,158
1473792201,154370000,905
1473771485,144460000,686
1474496355,73950000,1323
1474478055,215050000,945
1500698268,64780000,3078
1481204256,18990000,728
1481253393,44790000,687
1483624773,19960000,1021
1483645909,120940000,1485
1497068579,67780000,949
1497056131,55710000,316
1485024534,79990000,653
1485018827,34960000,3780
1487468113,42000000,888
1498668393,148910000,1285
1478192011,143550000,1436
1478225835,14990000,2440
1485445175,53560000,847
1480703820,59990000,158
1476916934,44790000,391
1490029434,30390000,345
1490034267,33980000,849
1490046970,818400000,4179
1496344985,407150000,786
1487567179,159940000,1743
1482097342,16990000,241
1472066783,27960000,840
1472058680,8890000,652
1492018715,113480000,686
1492015909,13290000,177
1492061741,115320000,2209
1492029911,324240000,3066
1488135050,99250000,1397
1475531955,206810000,876
1475483371,34920000,4418
1479425482,227980000,630
1481057464,202530000,2640
1501025807,24780000,797
1480642110,79190000,613
1480612425,38950000,1560
1480604002,47550000,1300
1480624684,59170000,446
1480638107,57490000,845
1481325665,40950000,803
1481328473,35980000,391
1481327311,15990000,508
1481339276,163930000,679
1494882269,4780000,459
1494877902,310310000,388
1494880952,11190000,664
1474028128,65570000,759
1474041689,26370000,4829
1472569309,140800000,587
1479680027,8490000,614
1488734738,27980000,630
1501535969,240900000,377
1501565032,13590000,359
1498851598,75140000,2606
1485121900,166230000,2462
1499880557,41570000,945
1496879712,10630000,534
1496678042,182000000,757
1494077184,149090000,3372
1490392389,39980000,1580
1490373243,19190000,570
1479361097,43970000,522
1479337500,31160000,1269
1491921564,63880000,896
1481400754,43980000,242
1481400602,14970000,184
1481438962,30380000,1111
1473437571,25010000,754
1488220029,9580000,436
1491880844,8990000,341
1491872347,107970000,844
1491785727,57160000,768
1486952942,211920000,797
1481738596,143920000,949
1481747923,91160000,575
1481747578,59990000,346
1481776205,21980000,2272
1492456594,55990000,552
1480954180,16990000,355
1480966988,10360000,2054
1494459029,27280000,821
1494455406,26780000,1945
1483325386,55990000,764
1500064472,16990000,1112
1498428967,66960000,1408
1489273742,35970000,677
1495851085,19970000,710
1484670113,14980000,547
1495741389,175600000,3061
1496409306,279300000,293
1496413131,159000000,2152
1471293496,23490000,721
1471273830,15290000,1389
1471281754,76450000,1538
1473880637,88040000,344
1473912608,181950000,2405
1473878072,85690000,673
1475774109,38980000,721
